Symbol,Live_Price,Price_As_Of
RPOWER,24.059999465942383,2026-08-10T06:06:12+00:00
RPPINFRA,61.93000030517578,2026-08-10T06:06:12+00:00
RPPL,26.190000534057617,2026-08-10T06:06:12+00:00
RPSGVENT,925.0999755859375,2026-08-10T06:06:12+00:00
RPTECH,896.1500244140625,2026-08-10T06:06:12+00:00
RRIL,17.6299991607666,2026-08-10T06:06:12+00:00
RRKABEL,2742.699951171875,2026-08-10T06:06:12+00:00
RSDFIN,137.5800018310547,2026-08-10T06:06:12+00:00
RSL,153.3800048828125,2026-08-10T06:06:12+00:00
RSSOFTWARE,30.0,2026-08-10T06:06:12+00:00
RSWM,211.47999572753906,2026-08-10T06:06:12+00:00
RSYSTEMS,247.35000610351562,2026-08-10T06:06:12+00:00
RTNINDIA,31.40999984741211,2026-08-10T06:06:12+00:00
RTNPOWER,8.6899995803833,2026-08-10T06:06:12+00:00
RUBFILA,72.0,2026-08-10T06:06:12+00:00
RUBICON,1593.699951171875,2026-08-10T06:06:12+00:00
RUBYMILLS,380.0,2026-08-10T06:06:12+00:00
RUCHINFRA,5.849999904632568,2026-08-10T06:06:12+00:00
RUCHIRA,111.01000213623047,2026-08-10T06:06:12+00:00
RUDRA,18.020000457763672,2026-08-10T06:06:12+00:00
RUPA,165.3000030517578,2026-08-10T06:06:12+00:00
RUSHIL,17.200000762939453,2026-08-10T06:06:12+00:00
RUSTOMJEE,383.8999938964844,2026-08-10T06:06:12+00:00
RVHL,44.25,2026-08-10T06:06:12+00:00
RVNL,231.19000244140625,2026-08-10T06:06:12+00:00
RVTH,731.2000122070312,2026-08-10T06:06:12+00:00
S&SPOWER,322.5,2026-08-10T06:06:12+00:00
SAATVIKGL,421.3500061035156,2026-08-10T06:06:12+00:00
SABEVENTS,132.60000610351562,2026-08-07T10:41:33+00:00
SADBHAV,8.960000038146973,2026-08-10T06:06:12+00:00
SADBHIN,2.609999895095825,2026-08-10T06:06:12+00:00
SADHNANIQ,3.1700000762939453,2026-08-10T06:06:12+00:00
SAFARI,1515.199951171875,2026-08-10T06:06:12+00:00
SAGARDEEP,25.219999313354492,2026-08-10T06:06:12+00:00
SAGCEM,173.10000610351562,2026-08-10T06:06:12+00:00
SAGILITY,43.939998626708984,2026-08-10T06:06:12+00:00
SAHLIBHFI,77.37999725341797,2026-08-10T06:06:12+00:00
SAHYADRI,341.3500061035156,2026-08-10T06:06:12+00:00
SAIL,178.1300048828125,2026-08-10T06:06:12+00:00
SAILIFE,1442.5999755859375,2026-08-10T06:06:12+00:00
SAIPARENT,577.0999755859375,2026-08-10T06:06:12+00:00
SAKAR,914.0,2026-08-10T06:06:12+00:00
SAKHTISUG,17.6200008392334,2026-08-10T06:06:12+00:00
SAKSOFT,167.66000366210938,2026-08-10T06:06:12+00:00
SAKUMA,1.649999976158142,2026-08-10T06:06:12+00:00
SALASAR,5.860000133514404,2026-08-10T06:06:12+00:00
SALONA,245.0,2026-08-10T06:06:12+00:00
SALSTEEL,61.439998626708984,2026-08-10T06:06:12+00:00
SALZERELEC,579.0999755859375,2026-08-10T06:06:12+00:00
SAMBHAAV,6.46999979019165,2026-08-10T06:06:12+00:00
SAMBHV,120.23999786376953,2026-08-10T06:06:12+00:00
SAMHI,171.5800018310547,2026-08-10T06:06:12+00:00
SAMMAANCAP,164.10000610351562,2026-08-10T06:06:12+00:00
SAMPANN,27.010000228881836,2026-08-10T06:06:12+00:00
SANATHAN,483.0,2026-08-10T06:06:12+00:00
SANDESH,1102.0,2026-08-10T06:06:12+00:00
SANDHAR,663.8499755859375,2026-08-10T06:06:12+00:00
SANDUMA,206.88999938964844,2026-08-10T06:06:12+00:00
SANGAMIND,605.0,2026-08-10T06:06:12+00:00
SANGHVIMOV,516.5,2026-08-10T06:06:12+00:00
SANGINITA,57.91999816894531,2026-08-10T06:06:12+00:00
SANOFI,3329.39990234375,2026-08-10T06:06:12+00:00
SANOFICONR,4466.0,2026-08-10T06:06:12+00:00
SANSERA,3877.89990234375,2026-08-10T06:06:12+00:00
SANSTAR,112.98999786376953,2026-08-10T06:06:12+00:00
SANWARIA,0.20999999344348907,2026-08-10T06:06:12+00:00
SAPPHIRE,220.6699981689453,2026-08-10T06:06:12+00:00
SAPPL,310.0,2026-08-10T06:06:12+00:00
SARDAEN,503.25,2026-08-10T06:06:12+00:00
SAREGAMA,529.1500244140625,2026-08-10T06:06:12+00:00
SARLAPOLY,101.20999908447266,2026-08-10T06:06:12+00:00
SARVESHWAR,3.430000066757202,2026-08-10T06:06:12+00:00
SASKEN,1918.9000244140625,2026-08-10T06:06:12+00:00
SATIA,62.54999923706055,2026-08-10T06:06:12+00:00
SATIN,230.75999450683594,2026-08-10T06:06:12+00:00
SAURASHCEM,62.720001220703125,2026-08-10T06:06:12+00:00
SAYAJIHOTL,311.0,2026-08-10T06:06:12+00:00
SBC,41.2400016784668,2026-08-10T06:06:12+00:00
SBCL,1038.5999755859375,2026-08-10T06:06:12+00:00
SBFC,92.5,2026-08-10T06:06:12+00:00
SBGLP,25.5,2026-08-10T06:06:12+00:00
SBICARD,655.4000244140625,2026-08-10T06:06:12+00:00
SBIFUNDS,570.3499755859375,2026-08-10T06:06:12+00:00
SBILIFE,1855.9000244140625,2026-08-10T06:06:12+00:00
SBIN,1083.199951171875,2026-08-10T06:06:12+00:00
SCANSTL,62.20000076293945,2026-08-10T06:06:12+00:00
SCHAEFFLER,4089.800048828125,2026-08-10T06:06:12+00:00
SCHAND,142.52000427246094,2026-08-10T06:06:12+00:00
SCHNEIDER,1360.0,2026-08-10T06:06:12+00:00
SCI,299.29998779296875,2026-08-10T06:06:12+00:00
SCILAL,41.119998931884766,2026-08-10T06:06:12+00:00
SCODATUBES,139.39999389648438,2026-08-10T06:06:12+00:00
SCPL,658.0499877929688,2026-08-10T06:06:12+00:00
SDBL,72.48999786376953,2026-08-10T06:06:12+00:00
SEAMECLTD,1519.300048828125,2026-08-10T06:06:12+00:00
SECMARK,126.80000305175781,2026-08-10T06:06:12+00:00
SECURKLOUD,19.350000381469727,2026-08-10T06:06:12+00:00
SEDEMAC,2905.800048828125,2026-08-10T06:06:12+00:00
SEIL,203.22999572753906,2026-08-10T06:06:12+00:00
SEJALLTD,711.0,2026-08-10T06:06:12+00:00
SELMC,27.780000686645508,2026-08-10T06:06:12+00:00
SEMAC,306.6000061035156,2026-08-10T06:06:12+00:00
SENCO,400.45001220703125,2026-08-10T06:06:12+00:00
SENORES,1382.800048828125,2026-08-10T06:06:12+00:00
SEPC,6.269999980926514,2026-08-10T06:06:12+00:00
SERVOTECH,85.27999877929688,2026-08-10T06:06:12+00:00
SESHAPAPER,230.5500030517578,2026-08-10T06:06:12+00:00
SETCO,17.950000762939453,2026-08-10T06:06:12+00:00
SETL,279.3999938964844,2026-08-10T06:06:12+00:00
SETUINFRA,0.4000000059604645,2026-08-10T06:06:12+00:00
SEYAIND,12.779999732971191,2026-08-10T06:06:12+00:00
SFL,682.2999877929688,2026-08-10T06:06:12+00:00
SGFIN,677.0499877929688,2026-08-10T06:06:12+00:00
SGIL,608.2999877929688,2026-08-10T06:06:12+00:00
SGL,9.829999923706055,2026-08-10T06:06:12+00:00
SGMART,712.5,2026-08-10T06:06:12+00:00
SHADOWFAX,241.85000610351562,2026-08-10T06:06:12+00:00
SHAH,3.950000047683716,2026-08-10T06:06:12+00:00
SHAHALLOYS,70.1500015258789,2026-08-10T06:06:12+00:00
SHAILY,3255.0,2026-08-10T06:06:12+00:00
SHAKTIPUMP,512.7999877929688,2026-08-10T06:06:12+00:00
SHALBY,162.27999877929688,2026-08-10T06:06:12+00:00
SHALPAINTS,82.05000305175781,2026-08-10T06:06:12+00:00
SHANKARA,141.5,2026-08-10T06:06:12+00:00
SHANTI,6.949999809265137,2026-08-10T06:06:12+00:00
SHANTIGEAR,399.95001220703125,2026-08-10T06:06:12+00:00
SHANTIGOLD,227.5500030517578,2026-08-10T06:06:12+00:00
SHARDACROP,808.5999755859375,2026-08-10T06:06:12+00:00
SHARDAMOTR,936.0,2026-08-10T06:06:12+00:00
SHARDUL,43.029998779296875,2026-08-10T06:06:12+00:00
SHAREINDIA,169.5,2026-08-10T06:06:12+00:00
SHBAJRG,176.5,2026-08-10T06:06:12+00:00
SHEKHAWATI,13.84000015258789,2026-08-10T06:06:12+00:00
SHEMAROO,120.83999633789062,2026-08-10T06:06:12+00:00
SHILCTECH,4694.10009765625,2026-08-10T06:06:12+00:00
SHILPAMED,796.0499877929688,2026-08-10T06:06:12+00:00
SHINDL,161.74000549316406,2026-08-10T06:06:12+00:00
SHIVALIK,259.8999938964844,2026-08-10T06:06:12+00:00
SHIVAMAUTO,17.6299991607666,2026-08-10T06:06:12+00:00
SHIVAMILLS,67.30000305175781,2026-08-10T06:06:12+00:00
SHIVATEX,164.77000427246094,2026-08-10T06:06:12+00:00
SHIVAUM,429.8999938964844,2026-08-10T06:06:12+00:00
SHK,170.66000366210938,2026-08-10T06:06:12+00:00
SHOPERSTOP,426.6000061035156,2026-08-10T06:06:12+00:00
SHRADHA,34.0,2026-08-10T06:06:12+00:00
SHREDIGCEM,71.62999725341797,2026-08-10T06:06:12+00:00
SHREECEM,26320.0,2026-08-10T06:06:12+00:00
SHREEJISPG,664.0,2026-08-10T06:06:12+00:00
SHREEPUSHK,414.0,2026-08-10T06:06:12+00:00
SHREERAMA,38.20000076293945,2026-08-10T06:06:12+00:00
SHRENIK,0.33000001311302185,2026-08-10T06:06:12+00:00
SHREYANIND,142.0,2026-08-10T06:06:12+00:00
SHRIKRISH,42.95000076293945,2026-08-10T06:06:12+00:00
SHRINGARMS,233.14999389648438,2026-08-10T06:06:12+00:00
SHRIPISTON,4424.89990234375,2026-08-10T06:06:12+00:00
SHRIRAMFIN,1124.800048828125,2026-08-10T06:06:12+00:00
SHRIRAMPPS,85.66000366210938,2026-08-10T06:06:12+00:00
SHYAMCENT,4.940000057220459,2026-08-10T06:06:12+00:00
SHYAMMETL,1004.0999755859375,2026-08-10T06:06:12+00:00
SHYAMTEL,14.90999984741211,2026-08-10T06:06:12+00:00
SICAGEN,67.98999786376953,2026-08-10T06:06:12+00:00
SICALLOG,101.51000213623047,2026-08-10T06:06:12+00:00
SIEMENS,3972.699951171875,2026-08-10T06:06:12+00:00
SIGACHI,25.149999618530273,2026-08-10T06:06:12+00:00
SIGIND,69.9800033569336,2026-08-10T06:06:12+00:00
SIGMA,48.61000061035156,2026-08-10T06:06:12+00:00
SIGMAADV,705.9500122070312,2026-08-10T06:06:12+00:00
SIGNATURE,830.8499755859375,2026-08-10T06:06:12+00:00
SIGNPOST,267.0,2026-08-10T06:06:12+00:00
SIKA,1083.5,2026-08-10T06:06:12+00:00
SIKKO,6.150000095367432,2026-08-10T06:06:12+00:00
SIL,17.469999313354492,2026-08-10T06:06:12+00:00
SILGO,69.72000122070312,2026-08-10T06:06:12+00:00
SILINV,435.6000061035156,2026-08-10T06:06:12+00:00
SILLYMONKS,16.670000076293945,2026-08-10T06:06:12+00:00
SILVERTUC,197.97000122070312,2026-08-10T06:06:12+00:00
SIMBHALS,7.070000171661377,2026-08-10T06:06:12+00:00
SIMPLEXINF,258.7300109863281,2026-08-10T06:06:12+00:00
SINCLAIR,77.2300033569336,2026-08-10T06:06:12+00:00
SINDHUTRAD,24.530000686645508,2026-08-10T06:06:12+00:00
SINGERIND,67.94999694824219,2026-08-10T06:06:12+00:00
SINTERCOM,84.11000061035156,2026-08-10T06:06:12+00:00
SIRCA,452.29998779296875,2026-08-10T06:06:12+00:00
SIS,426.5,2026-08-10T06:06:12+00:00
SITINET,0.30000001192092896,2026-08-10T06:06:12+00:00
SIYSIL,621.25,2026-08-10T06:06:12+00:00
SJS,2429.199951171875,2026-08-10T06:06:12+00:00
SJVN,67.76000213623047,2026-08-10T06:06:12+00:00
SKFINDIA,1537.5,2026-08-10T06:06:12+00:00
SKFINDUS,2776.10009765625,2026-08-10T06:06:12+00:00
SKIPPER,522.7999877929688,2026-08-10T06:06:12+00:00
SKMEGGPROD,235.72999572753906,2026-08-10T06:06:12+00:00
SKYGOLD,776.2000122070312,2026-08-10T06:06:12+00:00
SMARTLINK,209.2100067138672,2026-08-10T06:06:12+00:00
SMARTWORKS,486.1499938964844,2026-08-10T06:06:12+00:00
SMCGLOBAL,79.43000030517578,2026-08-10T06:06:12+00:00
SMLMAH,5415.0,2026-08-10T06:06:12+00:00
SMLT,68.94999694824219,2026-08-10T06:06:12+00:00
SMSPHARMA,374.5,2026-08-10T06:06:12+00:00
SNOWMAN,39.689998626708984,2026-08-10T06:06:12+00:00
SOBHA,1350.4000244140625,2026-08-10T06:06:12+00:00
SOFTTECH,429.8999938964844,2026-08-10T06:06:12+00:00
SOLARA,522.0499877929688,2026-08-10T06:06:12+00:00
SOLARINDS,18600.0,2026-08-10T06:06:12+00:00
SOLARWORLD,168.07000732421875,2026-08-10T06:06:12+00:00
SOLEX,903.9000244140625,2026-08-10T06:06:12+00:00
SOMANYCERA,503.1499938964844,2026-08-10T06:06:12+00:00
SOMATEX,94.23999786376953,2026-08-10T06:06:12+00:00
SOMICONVEY,91.29000091552734,2026-08-10T06:06:12+00:00
SONACOMS,817.6500244140625,2026-08-10T06:06:12+00:00
SONAL,85.05000305175781,2026-08-10T06:06:12+00:00
SONAMLTD,55.18000030517578,2026-08-10T06:06:12+00:00
SONATSOFTW,324.0,2026-08-10T06:06:12+00:00
SOTL,696.0499877929688,2026-08-10T06:06:12+00:00
SOUTHBANK,46.29999923706055,2026-08-10T06:06:12+00:00
SOUTHWEST,231.83999633789062,2026-08-10T06:06:12+00:00
SPAL,1057.0,2026-08-10T06:06:12+00:00
SPANDANA,256.04998779296875,2026-08-10T06:06:12+00:00
SPARC,212.4199981689453,2026-08-10T06:06:12+00:00
SPCENET,3.9100000858306885,2026-08-10T06:06:12+00:00
SPECIALITY,149.57000732421875,2026-08-10T06:06:12+00:00
SPECTRUM,2546.89990234375,2026-08-10T06:06:12+00:00
SPENCERS,32.16999816894531,2026-08-10T06:06:12+00:00
SPIC,67.94000244140625,2026-08-10T06:06:12+00:00
SPLIL,32.70000076293945,2026-08-10T06:06:12+00:00
SPLPETRO,692.1500244140625,2026-08-10T06:06:12+00:00
SPMLINFRA,190.5,2026-08-10T06:06:12+00:00
SPORTKING,214.0399932861328,2026-08-10T06:06:12+00:00
SRD,37.040000915527344,2026-08-10T06:06:12+00:00
SREEL,219.52999877929688,2026-08-10T06:06:12+00:00
SRF,2596.199951171875,2026-08-10T06:06:12+00:00
SRGHFL,289.04998779296875,2026-08-10T06:06:12+00:00
SRHHYPOLTD,503.6000061035156,2026-08-10T06:06:12+00:00
SRM,519.4500122070312,2026-08-10T06:06:12+00:00
SRTL,40.470001220703125,2026-08-10T06:06:12+00:00
SSDL,53.75,2026-08-10T06:06:12+00:00
SSWL,319.79998779296875,2026-08-10T06:06:12+00:00
STALLION,254.85000610351562,2026-08-10T06:06:12+00:00
STANLEY,145.60000610351562,2026-08-10T06:06:12+00:00
STAR,998.9000244140625,2026-08-10T06:06:12+00:00
STARCEMENT,200.82000732421875,2026-08-10T06:06:12+00:00
STARHEALTH,564.0499877929688,2026-08-10T06:06:12+00:00
STARPAPER,153.99000549316406,2026-08-10T06:06:12+00:00
STARTECK,257.6000061035156,2026-08-10T06:06:12+00:00
STCINDIA,119.62999725341797,2026-08-10T06:06:12+00:00
STEELCAS,337.5,2026-08-10T06:06:12+00:00
STEELCITY,83.56999969482422,2026-08-10T06:06:12+00:00
STEELXIND,10.869999885559082,2026-08-10T06:06:12+00:00
STEL,548.5,2026-08-10T06:06:12+00:00
STERTOOLS,240.9499969482422,2026-08-10T06:06:12+00:00
STLNETWORK,25.0,2026-08-10T06:06:12+00:00
STLTECH,632.0,2026-08-10T06:06:12+00:00
STOVEKRAFT,822.1500244140625,2026-08-10T06:06:12+00:00
STUDDS,428.75,2026-08-10T06:06:12+00:00
STYL,416.5,2026-08-10T06:06:12+00:00
STYLAMIND,3635.199951171875,2026-08-10T06:06:12+00:00
STYLEBAAZA,332.0,2026-08-10T06:06:12+00:00
STYRENIX,2286.0,2026-08-10T06:06:12+00:00
SUBEXLTD,14.289999961853027,2026-08-10T06:06:12+00:00
SUBROS,789.0,2026-08-10T06:06:12+00:00
SUDARCOLOR,411.5,2026-08-10T06:06:12+00:00
SUDARSCHEM,1144.9000244140625,2026-08-10T06:06:12+00:00
SUDEEPPHRM,1051.9000244140625,2026-08-10T06:06:12+00:00
SUKHJITS,164.0,2026-08-10T06:06:12+00:00
SULA,153.85000610351562,2026-08-10T06:06:12+00:00
SUMEETINDS,16.420000076293945,2026-08-10T06:06:12+00:00
SUMICHEM,554.0,2026-08-10T06:06:12+00:00
SUMIT,55.2400016784668,2026-08-10T06:06:12+00:00
SUMMITSEC,1482.0,2026-08-10T06:06:12+00:00
SUNCLAY,1240.5,2026-08-10T06:06:12+00:00
SUNDARAM,1.25,2026-08-10T06:06:12+00:00
SUNDARMFIN,4615.0,2026-08-10T06:06:12+00:00
SUNDRMBRAK,795.8499755859375,2026-08-10T06:06:12+00:00
SUNDRMFAST,1114.8499755859375,2026-08-10T06:06:12+00:00
SUNDROP,662.4000244140625,2026-08-10T06:06:12+00:00
SUNFLAG,381.75,2026-08-10T06:06:12+00:00
SUNPHARMA,1948.699951171875,2026-08-10T06:06:12+00:00
SUNTECK,299.54998779296875,2026-08-10T06:06:12+00:00
SUNTV,486.45001220703125,2026-08-10T06:06:12+00:00
SUPERHOUSE,161.6999969482422,2026-08-10T06:06:12+00:00
SUPERSPIN,6.239999771118164,2026-08-10T06:06:12+00:00
SUPRAJIT,537.3499755859375,2026-08-10T06:06:12+00:00
SUPREME,44.0,2026-08-10T06:06:12+00:00
SUPREMEENG,2.3299999237060547,2026-08-10T06:06:12+00:00
SUPREMEIND,3456.0,2026-08-10T06:06:12+00:00
SUPREMEINF,91.4000015258789,2026-08-10T06:06:12+00:00
SUPRIYA,924.4000244140625,2026-08-10T06:06:12+00:00
SURAJEST,206.5,2026-08-10T06:06:12+00:00
SURAJLTD,220.0,2026-08-10T06:06:12+00:00
SURAKSHA,277.0,2026-08-10T06:06:12+00:00
SURANASOL,26.81999969482422,2026-08-10T06:06:12+00:00
SURANAT&P,16.34000015258789,2026-08-10T06:06:12+00:00
SURYALA,400.0,2026-08-10T06:06:12+00:00
SURYALAXMI,61.880001068115234,2026-08-10T06:06:12+00:00
SURYAROSNI,249.60000610351562,2026-08-10T06:06:12+00:00
SURYODAY,161.9199981689453,2026-08-10T06:06:12+00:00
SUTLEJTEX,38.349998474121094,2026-08-10T06:06:12+00:00
SUVEN,333.1499938964844,2026-08-10T06:06:12+00:00
SUVIDHAA,2.569999933242798,2026-08-10T06:06:12+00:00
SUYOG,873.0999755859375,2026-08-10T06:06:12+00:00
SUZLON,47.58000183105469,2026-08-10T06:06:12+00:00
SVLL,760.0,2026-08-10T06:06:12+00:00
SVPGLOB,3.809999942779541,2026-08-10T06:06:12+00:00
SWANCORP,309.1000061035156,2026-08-10T06:06:12+00:00
SWANDEF,2670.0,2026-08-10T06:06:12+00:00
SWARAJENG,3626.0,2026-08-10T06:06:12+00:00
SWELECTES,693.25,2026-08-10T06:06:12+00:00
SWIGGY,282.29998779296875,2026-08-10T06:06:12+00:00
SWSOLAR,205.0,2026-08-10T06:06:12+00:00
SYMPHONY,652.2999877929688,2026-08-10T06:06:12+00:00
SYNCOMF,14.34000015258789,2026-08-10T06:06:12+00:00
SYNGENE,400.5,2026-08-10T06:06:12+00:00
SYRMA,1501.300048828125,2026-08-10T06:06:12+00:00
SYSTMTXC,59.70000076293945,2026-08-10T06:06:12+00:00
TAALTECH,4555.10009765625,2026-08-10T06:06:12+00:00
TAINWALCHM,206.94000244140625,2026-08-10T06:06:12+00:00
TAJGVK,357.70001220703125,2026-08-10T06:06:12+00:00
TAKE,23.139999389648438,2026-08-10T06:06:12+00:00
TALBROAUTO,438.0,2026-08-10T06:06:12+00:00
TAMBOLIIN,230.0,2026-08-10T06:06:12+00:00
TANLA,631.4500122070312,2026-08-10T06:06:12+00:00
TARACHAND,50.33000183105469,2026-08-10T06:06:12+00:00
TARAPUR,13.380000114440918,2026-08-10T06:06:12+00:00
TARC,132.07000732421875,2026-08-10T06:06:12+00:00
TARIL,301.0,2026-08-10T06:06:12+00:00
TARMAT,52.599998474121094,2026-08-10T06:06:12+00:00
TARSONS,318.04998779296875,2026-08-10T06:06:12+00:00
TASTYBITE,9575.0,2026-08-10T06:06:12+00:00
TATACAP,367.1499938964844,2026-08-10T06:06:12+00:00
TATACHEM,671.0499877929688,2026-08-10T06:06:12+00:00
TATACOMM,1781.4000244140625,2026-08-10T06:06:12+00:00
TATACONSUM,1094.0999755859375,2026-08-10T06:06:12+00:00
TATAELXSI,3836.10009765625,2026-08-10T06:06:12+00:00
TATAINVEST,690.0,2026-08-10T06:06:12+00:00
TATAPOWER,379.04998779296875,2026-08-10T06:06:12+00:00
TATASTEEL,191.89999389648438,2026-08-10T06:06:12+00:00
TATATECH,864.5,2026-08-10T06:06:12+00:00
TATVA,1780.699951171875,2026-08-10T06:06:12+00:00
TBOTEK,1614.199951171875,2026-08-10T06:06:12+00:00
TBZ,283.29998779296875,2026-08-10T06:06:12+00:00
TCC,276.8999938964844,2026-08-10T06:06:12+00:00
TCI,930.1500244140625,2026-08-10T06:06:12+00:00
TCIEXP,548.5499877929688,2026-08-10T06:06:12+00:00
TCIFINANCE,15.0,2026-08-10T06:06:12+00:00
TCPLPACK,3330.199951171875,2026-08-10T06:06:12+00:00
TCS,2457.89990234375,2026-08-10T06:06:12+00:00
TDPOWERSYS,1249.699951171875,2026-08-10T06:06:12+00:00
TEAMGTY,220.0,2026-08-10T06:06:12+00:00
TEAMLEASE,1252.699951171875,2026-08-10T06:06:12+00:00
TECHM,1651.699951171875,2026-08-10T06:06:12+00:00
TECHNOE,1055.050048828125,2026-08-10T06:06:12+00:00
TECHNVISN,5669.0,2026-08-10T06:06:12+00:00
TECILCHEM,8.470000267028809,2026-08-10T06:06:12+00:00
TEGA,1659.0999755859375,2026-08-10T06:06:12+00:00
TEJASNET,522.3499755859375,2026-08-10T06:06:12+00:00
TEMBO,63.20000076293945,2026-08-10T06:06:12+00:00
TENNIND,556.8499755859375,2026-08-10T06:06:12+00:00
TERASOFT,416.70001220703125,2026-08-10T06:06:12+00:00
TEXINFRA,112.81999969482422,2026-08-10T06:06:12+00:00
TEXMOPIPES,43.689998626708984,2026-08-10T06:06:12+00:00
TEXRAIL,108.36000061035156,2026-08-10T06:06:12+00:00
TFCILTD,115.37000274658203,2026-08-10T06:06:12+00:00
TFL,11.5,2026-08-10T06:06:12+00:00
TGBHOTELS,9.390000343322754,2026-08-10T06:06:12+00:00
THACKER,1097.0,2026-08-07T10:41:33+00:00
THAKDEV,140.0,2026-08-10T06:06:12+00:00
THANGAMAYL,5366.0,2026-08-10T06:06:12+00:00
THEINVEST,100.4000015258789,2026-08-10T06:06:12+00:00
THEJO,2212.300048828125,2026-08-10T06:06:12+00:00
THELEELA,513.0,2026-08-10T06:06:12+00:00
THEMISMED,110.30000305175781,2026-08-10T06:06:12+00:00
THERMAX,4064.60009765625,2026-08-10T06:06:12+00:00
THOMASCOOK,105.76000213623047,2026-08-10T06:06:12+00:00
THOMASCOTT,328.45001220703125,2026-08-10T06:06:12+00:00
THYROCARE,607.2000122070312,2026-08-10T06:06:12+00:00
TI,504.8500061035156,2026-08-10T06:06:12+00:00
TICL,10.399999618530273,2026-08-10T06:06:12+00:00
TIGERLOGS,27.600000381469727,2026-08-10T06:06:12+00:00
TIIL,2725.199951171875,2026-08-10T06:06:12+00:00
TIINDIA,2807.699951171875,2026-08-10T06:06:12+00:00
TIJARIA,5.639999866485596,2026-08-10T06:06:12+00:00
TIL,233.14999389648438,2026-08-10T06:06:12+00:00
TIMETECHNO,205.72000122070312,2026-08-10T06:06:12+00:00
TIMEX,567.2999877929688,2026-08-10T06:06:12+00:00
TIMKEN,3336.39990234375,2026-08-10T06:06:12+00:00
TINNARUBR,1134.699951171875,2026-08-10T06:06:12+00:00
TIPSFILMS,389.04998779296875,2026-08-10T06:06:12+00:00
TIPSMUSIC,654.0,2026-08-10T06:06:12+00:00
TIRUMALCHM,168.25,2026-08-10T06:06:12+00:00
TIRUPATIFL,71.8499984741211,2026-08-10T06:06:12+00:00
TITAGARH,840.5,2026-08-10T06:06:12+00:00
TITAN,5056.2001953125,2026-08-10T06:06:12+00:00
TMB,884.0499877929688,2026-08-10T06:06:12+00:00
TMCV,458.5,2026-08-10T06:06:12+00:00
TMPV,348.70001220703125,2026-08-10T06:06:12+00:00
TNPETRO,99.45999908447266,2026-08-10T06:06:12+00:00
TNPL,156.11000061035156,2026-08-10T06:06:12+00:00
TNTELE,9.039999961853027,2026-08-10T06:06:12+00:00
TOKYOPLAST,80.0,2026-08-10T06:06:12+00:00
TOLINS,102.0999984741211,2026-08-10T06:06:12+00:00
TORNTPHARM,4896.0,2026-08-10T06:06:12+00:00
TORNTPOWER,1372.0,2026-08-10T06:06:12+00:00
TOTAL,67.98999786376953,2026-08-10T06:06:12+00:00
TOUCHWOOD,68.44999694824219,2026-08-10T06:06:12+00:00
TPHQ,0.41999998688697815,2026-08-10T06:06:12+00:00
TPLPLASTEH,77.76000213623047,2026-08-10T06:06:12+00:00
TRACXN,29.809999465942383,2026-08-10T06:06:12+00:00
TRANSPEK,1240.0999755859375,2026-08-10T06:06:12+00:00
TRANSRAILL,479.95001220703125,2026-08-10T06:06:12+00:00
TRANSWORLD,159.00999450683594,2026-08-10T06:06:12+00:00
TRAVELFOOD,1405.4000244140625,2026-08-10T06:06:12+00:00
TREEHOUSE,6.300000190734863,2026-08-10T06:06:12+00:00
TREJHARA,175.44000244140625,2026-08-10T06:06:12+00:00
TREL,26.600000381469727,2026-08-10T06:06:12+00:00
TRENT,3018.0,2026-08-10T06:06:12+00:00
TRF,234.92999267578125,2026-08-10T06:06:12+00:00
TRIDENT,25.020000457763672,2026-08-10T06:06:12+00:00
TRIGYN,54.529998779296875,2026-08-10T06:06:12+00:00
TRITURBINE,646.7999877929688,2026-08-10T06:06:12+00:00
TRIVENI,247.0,2026-08-10T06:06:12+00:00
TRU,4.570000171661377,2026-08-10T06:06:12+00:00
TRUALT,475.8999938964844,2026-08-10T06:06:12+00:00
TSFINV,437.29998779296875,2026-08-10T06:06:12+00:00
TTKHLTCARE,1058.0,2026-08-10T06:06:12+00:00
TTKPRESTIG,608.0499877929688,2026-08-10T06:06:12+00:00
TTL,5.869999885559082,2026-08-10T06:06:12+00:00
TTML,39.25,2026-08-10T06:06:12+00:00
TURTLEMINT,113.11000061035156,2026-08-10T06:06:12+00:00
TVSELECT,476.45001220703125,2026-08-10T06:06:12+00:00
TVSHLTD,14818.0,2026-08-10T06:06:12+00:00
TVSMOTOR,4442.7998046875,2026-08-10T06:06:12+00:00
TVSSCS,133.58999633789062,2026-08-10T06:06:12+00:00
TVSSRICHAK,3979.89990234375,2026-08-10T06:06:12+00:00
TVTODAY,114.30000305175781,2026-08-10T06:06:12+00:00
TVVISION,4.130000114440918,2026-08-10T06:06:12+00:00
UBL,1385.199951171875,2026-08-10T06:06:12+00:00
UCAL,118.30000305175781,2026-08-10T06:06:12+00:00
UCOBANK,26.219999313354492,2026-08-10T06:06:12+00:00
UDS,210.10000610351562,2026-08-10T06:06:12+00:00
UEL,270.6700134277344,2026-08-10T06:06:12+00:00
UFBL,799.3499755859375,2026-08-10T06:06:12+00:00
UFLEX,491.45001220703125,2026-08-10T06:06:12+00:00
UFO,67.77999877929688,2026-08-10T06:06:12+00:00
UGARSUGAR,46.5,2026-08-10T06:06:12+00:00
UGROCAP,95.29000091552734,2026-08-10T06:06:12+00:00
