Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
IFGLEXPOR,IFGL Refractories Limited,Basic Materials,Building Materials,223.1300048828125,False,40.0,False,True,-8.58,-8.19,False,1131.0,1109.0,True,EXIT
ASIANTILES,Asian Granito India Limited,Industrials,Building Products & Equipment,50.54999923706055,False,0.0,False,False,-20.47,-19.0,False,1113.0,1354.0,False,EXIT
WENDT,Wendt (India) Limited,Industrials,Tools & Accessories,7985.0,False,26.0,False,True,-25.78,-24.31,False,223.0,215.0,True,EXIT
PNGSREVA,PNGSREVA,Consumer Cyclical,Luxury Goods,571.75,False,84.0,True,False,,,False,503.0,439.0,True,EXIT
SHANTIGOLD,SHANTIGOLD,Consumer Cyclical,Luxury Goods,247.66000366210938,True,186.0,True,True,-10.17,-3.97,False,2442.0,2019.0,True,HOLD
ATULAUTO,Atul Auto Limited,Consumer Cyclical,Auto Manufacturers,500.1499938964844,False,54.0,True,True,6.67,12.82,True,832.0,786.0,True,HOLD
KAPSTON,Kapston Services Limited,Industrials,Specialty Business Services,585.0999755859375,True,30.0,True,True,131.24,132.36,True,860.0,830.0,True,ADD
SPMLINFRA,SPML Infra Limited,Industrials,Engineering & Construction,186.77999877929688,False,87.0,True,False,-39.57,-38.07,False,995.0,1701.0,False,EXIT
GTLINFRA,GTL Infrastructure Limited,Technology,Communication Equipment,1.2100000381469727,False,1081.0,True,False,-20.08,-20.58,False,1365.0,2333.0,False,EXIT
MOTISONS,MOTISONS,Consumer Cyclical,Luxury Goods,16.75,False,67.0,True,True,-18.42,-12.2,False,510.0,490.0,True,HOLD
OMAXE,Omaxe Limited,Real Estate,Real Estate - Development,99.13999938964844,False,-192.0,False,True,18.7,3.33,True,410.0,1268.0,False,HOLD
DOLLAR,Dollar Industries Limited,Consumer Cyclical,Apparel Manufacturing,271.75,False,111.0,False,False,-36.27,-30.01,False,1850.0,1845.0,True,EXIT
ONEPOINT,One Point One Solutions Limited,Industrials,Specialty Business Services,59.41999816894531,False,31.0,True,True,23.72,25.08,True,234.0,228.0,True,HOLD
VIDHIING,Vidhi Specialty Food Ingredients Limited,Basic Materials,Specialty Chemicals,307.3999938964844,False,54.0,False,False,-24.28,-23.86,False,438.0,537.0,False,EXIT
DLINKINDIA,D-Link (India) Limited,Technology,Communication Equipment,420.45001220703125,False,106.0,True,False,-17.92,-18.45,False,1666.0,1559.0,True,EXIT
MOBIKWIK,MOBIKWIK,Technology,Software - Infrastructure,203.66000366210938,False,-6.0,False,False,-13.5,-14.05,False,1110.0,1164.0,False,EXIT
IKIO,IKIO Technologies Limited,Technology,Electronic Components,204.97000122070312,False,16.0,False,True,4.44,3.78,True,176.0,241.0,False,HOLD
KABRAEXTRU,Kabra Extrusiontechnik Limited,Industrials,Specialty Industrial Machinery,517.4000244140625,False,3.0,False,True,99.53,100.72,True,490.0,670.0,False,HOLD
WALCHANNAG,Walchandnagar Industries Limited,Industrials,Engineering & Construction,225.55999755859375,False,-3.0,False,True,16.07,17.45,True,317.0,802.0,False,HOLD
NITTAGELA,Nitta Gelatin India Limited,Basic Materials,Specialty Chemicals,1575.9000244140625,False,116.0,True,False,,,False,590.0,588.0,True,EXIT
DSSL,Dynacons Systems & Solutions Limited,Technology,Information Technology Services,1259.300048828125,False,85.0,True,True,17.62,16.88,True,1405.0,1423.0,False,HOLD
INDORAMA,Indo Rama Synthetics (India) Limited,Consumer Cyclical,Textile Manufacturing,57.06999969482422,False,111.0,False,True,-1.32,4.86,False,4152.0,4519.0,False,EXIT
DIGITIDE,Digitide Solutions Limited,Industrials,Specialty Business Services,100.08999633789062,False,7.0,False,False,-57.52,-55.97,False,1946.0,2067.0,False,EXIT
TTKHLTCARE,TTK Healthcare Limited,Healthcare,Drug Manufacturers - General,1139.0999755859375,False,74.0,False,True,-16.04,-4.4,False,888.0,857.0,True,EXIT
SDBL,Som Distilleries & Breweries Limited,Consumer Defensive,Beverages - Brewers,74.19999694824219,False,-12.0,False,False,-47.87,-51.48,False,368.0,794.0,False,EXIT
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,230.02000427246094,False,45.0,False,True,-24.11,-12.41,False,294.0,287.0,True,EXIT
IGPL,I G Petrochemicals Limited,Basic Materials,Chemicals,458.29998779296875,False,102.0,False,True,3.84,4.18,True,2073.0,2352.0,False,HOLD
BHARATSE,Bharat Seats Limited,Consumer Cyclical,Auto Parts,248.0500030517578,True,46.0,True,True,93.54,99.49,True,2102.0,1951.0,True,ADD
JAYBARMARU,Jay Bharat Maruti Limited,Consumer Cyclical,Auto Parts,127.86000061035156,False,136.0,False,True,47.27,53.33,True,2621.0,2551.0,True,HOLD
AMRUTANJAN,Amrutanjan Health Care Limited,Healthcare,Drug Manufacturers - Specialty & Generic,496.04998779296875,False,54.0,False,False,-43.88,-32.05,False,511.0,503.0,True,EXIT
NAVKARCORP,Navkar Corporation Limited,Industrials,Integrated Freight & Logistics,99.48999786376953,False,40.0,False,False,-21.6,-20.13,False,740.0,687.0,True,EXIT
IVALUE,iValue Infosolutions Limited,Technology,Information Technology Services,281.5,False,98.0,True,True,,,False,926.0,1279.0,False,HOLD
ARFIN,Arfin India Limited,Basic Materials,Aluminum,83.43000030517578,False,16.0,False,True,133.95,133.93,True,724.0,625.0,True,HOLD
IZMO,IZMO Limited,Technology,Software - Application,939.4500122070312,False,-0.08,False,True,141.12,139.63,True,40.61,46.86,False,HOLD
RATNAVEER,Ratnaveer Precision Engineering Limited,Basic Materials,Steel,230.16000366210938,False,68.0,True,True,60.84,61.03,True,1119.0,1069.0,True,HOLD
ASALCBR,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,726.2000122070312,False,83.0,False,False,-30.32,-34.04,False,1034.0,1075.0,False,EXIT
IGARASHI,Igarashi Motors India Limited,Consumer Cyclical,Auto Parts,457.04998779296875,False,16.0,False,True,-18.62,-12.4,False,912.0,866.0,True,EXIT
GPTINFRA,GPT Infraprojects Limited,Industrials,Engineering & Construction,116.7300033569336,False,96.0,True,True,-5.97,-4.54,False,1199.0,1226.0,False,HOLD
SOLARWORLD,SOLARWORLD,Technology,Solar,158.10000610351562,False,132.0,False,False,,,False,1278.0,1202.0,True,EXIT
AYMSYNTEX,AYM Syntex Limited,Consumer Cyclical,Textile Manufacturing,256.45001220703125,False,19.0,False,True,21.14,27.26,True,1390.0,1491.0,False,HOLD
UGROCAP,UGRO Capital Limited,Financial Services,Credit Services,92.4000015258789,False,140.0,False,False,-49.54,-48.55,False,1770.0,1785.0,False,EXIT
PNBGILTS,PNB Gilts Ltd.,Financial Services,Capital Markets,79.5199966430664,False,102.0,False,False,-27.76,-26.86,False,1747.0,1699.0,True,EXIT
TEXINFRA,Texmaco Infrastructure & Holdings Limited,Real Estate,Real Estate Services,107.80999755859375,False,8.09,False,True,24.31,8.87,True,11.2,14.58,False,HOLD
QUADFUTURE,QUADFUTURE,Industrials,Railroads,362.20001220703125,False,-39.0,False,True,-10.59,-9.15,False,165.0,153.0,True,EXIT
SESHAPAPER,Seshasayee Paper and Boards Limited,Basic Materials,Paper & Paper Products,229.33999633789062,False,84.0,False,False,-19.11,-18.7,False,1817.0,2083.0,False,EXIT
SHRIRAMPPS,Shriram Properties Limited,Real Estate,Real Estate - Development,78.01000213623047,False,29.0,False,False,-0.96,-16.08,False,209.0,452.0,False,EXIT
ALLTIME,ALLTIME,Consumer Defensive,Household & Personal Products,216.83999633789062,False,35.0,False,False,,,False,614.0,610.0,True,EXIT
AEROENTER,Aeroflex Enterprises Limited,Basic Materials,Steel,127.94999694824219,False,99.0,False,True,30.51,30.78,True,10.0,107.0,False,HOLD
SIGNPOST,Signpost India Limited,Communication Services,Advertising Agencies,267.5,False,73.0,True,True,31.1,12.24,True,591.0,576.0,True,HOLD
STEELXIND,Steel Exchange India Limited,Basic Materials,Steel,10.970000267028809,False,32.0,False,True,0.69,1.04,True,1029.0,1658.0,False,HOLD
UDS,Updater Services Limited,Industrials,Specialty Business Services,210.08999633789062,False,54.0,False,True,-18.24,-16.79,False,1810.0,1762.0,True,EXIT
ONIDA,Onida Electronics Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",36.5099983215332,False,-76.0,False,True,28.53,34.63,True,702.0,1192.0,False,HOLD
GENESYS,Genesys International Corporation Limited,Technology,Software - Application,181.14999389648438,False,14.0,False,False,-72.99,-73.18,False,281.0,284.0,False,EXIT
ALLCARGO,Allcargo Logistics Limited,Industrials,Integrated Freight & Logistics,10.069999694824219,False,40.0,False,False,-76.03,-74.44,False,2113.0,2879.0,False,EXIT
CLSEL,Chaman Lal Setia Exports Ltd.,Consumer Defensive,Packaged Foods,281.25,False,125.0,True,True,-4.21,-8.11,False,1478.0,1495.0,False,HOLD
ASTEC,Astec LifeSciences Limited,Basic Materials,Agricultural Inputs,602.0499877929688,False,-67.0,False,False,-29.25,-28.81,False,441.0,677.0,False,EXIT
FAZE3Q,Faze Three Limited,Consumer Cyclical,Textile Manufacturing,489.6499938964844,False,24.0,False,False,-7.33,-1.14,False,868.0,860.0,True,EXIT
JAGRAN,Jagran Prakashan Limited,Communication Services,Publishing,62.91999816894531,False,220.0,False,False,1.22,-17.23,False,1691.0,1940.0,False,EXIT
SPIC,Southern Petrochemical Industries Corporation Limited,Basic Materials,Agricultural Inputs,67.8499984741211,False,,False,False,-25.46,-25.03,False,,3086.0,False,EXIT
BHARATWIRE,Bharat Wire Ropes Limited,Basic Materials,Steel,190.58999633789062,False,69.0,False,False,3.19,3.54,True,579.0,622.0,False,EXIT
NINSYS,NINtec Systems Limited,Technology,Information Technology Services,716.5,False,29.0,True,True,62.34,61.33,True,104.0,102.0,True,HOLD
IMPAL,India Motor Parts & Accessories Limited,Consumer Cyclical,Auto Parts,1059.199951171875,False,98.0,True,True,-8.91,-2.71,False,875.0,837.0,True,HOLD
DCW,DCW Limited,Basic Materials,Chemicals,44.04999923706055,False,71.0,False,False,-46.36,-45.87,False,2210.0,2634.0,False,EXIT
JYOTISTRUC,Jyoti Structures Limited,Industrials,Specialty Industrial Machinery,10.619999885559082,False,64.0,True,False,-39.58,-38.07,False,846.0,2782.0,False,EXIT
WAAREEINDO,Indosolar Limited,Technology,Solar,298.5,False,166.0,False,False,-24.63,-25.11,False,554.0,680.0,False,EXIT
PUNJABCHEM,Punjab Chemicals and Crop Protection Limited,Basic Materials,Chemicals,1094.199951171875,False,64.0,False,False,-17.56,-17.15,False,1053.0,1025.0,True,EXIT
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,135.1699981689453,False,-5.0,False,False,-31.1,-24.86,False,601.0,675.0,False,EXIT
AGL,AGL,Industrials,Integrated Freight & Logistics,14.90999984741211,False,,False,False,,,False,,2034.0,False,EXIT
UNIENTER,Uniphos Enterprises Limited,Basic Materials,Chemicals,95.18000030517578,False,20.0,False,False,-44.09,-43.61,False,26.0,112.0,False,EXIT
CAPITALSFB,Capital Small Finance Bank Limited,Financial Services,Banks - Regional,291.6499938964844,False,151.0,True,True,-6.82,-6.02,False,1090.0,1049.0,True,HOLD
SULA,Sula Vineyards Limited,Consumer Defensive,Beverages - Wineries & Distilleries,149.92999267578125,False,8.0,False,False,-40.22,-43.88,False,470.0,548.0,False,EXIT
MOL,Meghmani Organics Limited,Basic Materials,Agricultural Inputs,63.22999954223633,False,142.0,False,True,-28.73,-28.29,False,2022.0,2557.0,False,EXIT
CENTENKA,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,581.9000244140625,False,148.0,False,True,6.4,12.56,True,1858.0,2098.0,False,HOLD
ASIANHOTNR,Asian Hotels (North) Limited,Consumer Cyclical,Lodging,297.5,False,-92.0,False,False,-24.58,-18.35,False,348.0,341.0,True,EXIT
MENONBE,Menon Bearings Limited,Consumer Cyclical,Auto Parts,234.72000122070312,True,34.0,True,True,72.13,78.13,True,232.0,219.0,True,ADD
GALAPREC,GALAPREC,Industrials,Specialty Industrial Machinery,1024.5,False,37.0,True,True,20.72,22.09,True,327.0,314.0,True,HOLD
PASHUPATI,Pashupati Cotspin Limited,Consumer Cyclical,Textile Manufacturing,84.2300033569336,False,16.0,False,False,11.44,17.58,True,672.0,661.0,True,EXIT
RGL,Renaissance Global Limited,Consumer Cyclical,Luxury Goods,123.02999877929688,False,29.0,False,True,6.23,12.38,True,1543.0,1517.0,True,HOLD
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,Specialty Chemicals,370.0,False,46.0,True,False,4.28,4.63,True,581.0,567.0,True,HOLD
RUPA,Rupa & Company Limited,Consumer Cyclical,Apparel Manufacturing,151.0500030517578,False,76.0,False,False,-31.97,-25.72,False,1278.0,1430.0,False,EXIT
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,154.97999572753906,False,47.0,False,True,-19.16,-7.5,False,492.0,473.0,True,EXIT
KALAMANDIR,Sai Silks (Kalamandir) Limited,Consumer Cyclical,Apparel Retail,85.83000183105469,False,137.0,False,False,-58.95,-52.63,False,1650.0,1654.0,False,EXIT
KROSS,KROSS,Consumer Cyclical,Auto Parts,210.1999969482422,False,58.0,True,True,20.65,26.77,True,718.0,673.0,True,HOLD
DEN,DEN Networks Limited,Communication Services,Entertainment,27.690000534057617,False,105.0,False,False,-7.2,-25.55,False,1012.0,1240.0,False,EXIT
NIITLTD,NIIT Limited,Consumer Defensive,Education & Training Services,96.38999938964844,False,1.0,False,True,-14.64,-18.47,False,221.0,401.0,False,EXIT
SURAKSHA,SURAKSHA,Healthcare,Diagnostics & Research,304.45001220703125,False,37.0,True,True,-14.64,-3.0,False,314.0,301.0,True,HOLD
EXPLEOSOL,Expleo Solutions Limited,Technology,Information Technology Services,821.25,False,115.0,False,False,-30.9,-31.34,False,973.0,1025.0,False,EXIT
DHANBANK,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,32.2599983215332,False,115.0,True,True,15.14,15.85,True,1683.0,1601.0,True,HOLD
ICEMAKE,Ice Make Refrigeration Limited,Industrials,Specialty Industrial Machinery,811.4500122070312,False,11.0,False,True,6.18,7.58,True,732.0,667.0,True,HOLD
EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,1039.3499755859375,False,69.0,False,True,-21.04,-20.62,False,1078.0,1178.0,False,EXIT
FINOPB,Fino Payments Bank Limited,Financial Services,Banks - Regional,150.24000549316406,False,21.0,False,False,-44.87,-43.9,False,259.0,248.0,True,EXIT
INDOBORAX,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,425.3500061035156,False,56.0,True,True,61.13,61.31,True,232.0,215.0,True,HOLD
INDOTHAI,Indo Thai Securities Limited,Financial Services,Capital Markets,81.12999725341797,False,70.0,True,False,-59.07,-58.04,False,110.0,103.0,True,EXIT
RSL,RSL,Basic Materials,Steel,166.77000427246094,True,59.0,True,False,,,False,1082.0,1007.0,True,EXIT
ROTO,Roto Pumps Limited,Industrials,Specialty Industrial Machinery,66.16000366210938,False,24.0,False,True,-30.25,-28.77,False,229.0,240.0,False,EXIT
GULPOLY,Gulshan Polyols Limited,Basic Materials,Chemicals,190.1199951171875,False,147.0,True,True,11.29,11.62,True,2359.0,2312.0,True,HOLD
OAL,Oriental Aromatics Limited,Basic Materials,Specialty Chemicals,356.6499938964844,False,28.0,False,True,4.51,4.85,True,1057.0,1026.0,True,HOLD
ELECTHERM,Electrotherm (India) Limited,Basic Materials,Steel,1011.5,False,-37.0,False,True,21.2,21.49,True,3771.0,4272.0,False,HOLD
RUBYMILLS,The Ruby Mills Limited,Consumer Cyclical,Textile Manufacturing,362.70001220703125,False,43.0,False,True,40.3,46.37,True,380.0,359.0,True,HOLD
EKC,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,116.44999694824219,False,77.0,False,False,-16.84,-15.38,False,932.0,1268.0,False,EXIT
SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,15.239999771118164,False,85.0,True,True,-29.37,-17.64,False,495.0,487.0,True,HOLD
GODAVARIB,GODAVARIB,Basic Materials,Chemicals,247.25,False,-3.0,False,False,-10.37,-9.99,False,1983.0,2000.0,False,EXIT
BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,51.810001373291016,False,19.0,False,False,-30.22,-28.74,False,1357.0,1348.0,True,EXIT
GYFTR,Gyftr Limited,Industrials,Specialty Business Services,159.5,False,17.0,False,False,,,False,537.0,380.0,True,EXIT
BOROSCI,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,135.44000244140625,False,46.0,True,True,-17.99,-11.78,False,438.0,428.0,True,HOLD
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper,370.3999938964844,False,1.53,False,True,304.22,303.72,True,5.58,1387.01,False,HOLD
MWL,MWL,Basic Materials,Steel,41.279998779296875,True,52.0,True,True,111.65,111.7,True,1248.0,1207.0,True,ADD
DOLATALGO,Dolat Algotech Limited,Financial Services,Capital Markets,70.3499984741211,False,144.0,False,False,-25.18,-24.3,False,334.0,424.0,False,EXIT
HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,351.8999938964844,False,70.0,False,False,-31.84,-31.39,False,1635.0,1667.0,False,EXIT
ALLDIGI,Alldigi Tech Limited,Industrials,Specialty Business Services,810.5,False,82.0,False,False,-26.93,-25.46,False,347.0,346.0,True,EXIT
PLATIND,Platinum Industries Limited,Basic Materials,Specialty Chemicals,215.4199981689453,False,51.0,False,False,-26.91,-26.47,False,442.0,434.0,True,EXIT
RAJRILTD,Raj Rayon Industries Limited,Consumer Cyclical,Textile Manufacturing,21.31999969482422,False,35.0,False,False,-31.58,-25.33,False,1124.0,1180.0,False,EXIT
ARIHANT,Arihant Foundations & Housing Limited,Real Estate,Real Estate - Development,1072.5,False,29.0,False,False,,,False,299.0,307.0,False,EXIT
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Industrials,Metal Fabrication,116.3499984741211,False,41.0,True,False,-24.09,-22.62,False,897.0,884.0,True,EXIT
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",682.4500122070312,False,48.0,False,True,-15.23,-9.02,False,970.0,1057.0,False,EXIT
STLNETWORK,STLNETWORK,Communication Services,Telecom Services,26.889999389648438,False,-40.0,False,True,,,False,831.0,1303.0,False,EXIT
ALICON,Alicon Castalloy Limited,Industrials,Metal Fabrication,741.3499755859375,False,42.0,False,False,-16.68,-15.23,False,1830.0,1661.0,True,EXIT
IRMENERGY,IRM Energy Limited,Utilities,Utilities - Regulated Gas,297.04998779296875,False,77.0,False,True,17.03,5.44,True,1130.0,1067.0,True,HOLD
AVADHSUGAR,Avadh Sugar & Energy Limited,Consumer Defensive,Confectioners,637.2000122070312,False,66.0,False,True,46.86,42.62,True,2756.0,2798.0,False,HOLD
SEPC,SEPC Limited,Industrials,Engineering & Construction,5.869999885559082,False,-4.0,False,False,-53.53,-51.99,False,588.0,741.0,False,EXIT
LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,619.5,False,96.0,True,True,-1.8,9.75,False,694.0,671.0,True,HOLD
SUMEETINDS,Sumeet Industries Limited,Consumer Cyclical,Textile Manufacturing,14.770000457763672,False,25.0,False,False,-43.86,-37.59,False,1074.0,1198.0,False,EXIT
ULTRAMAR,Ultramarine & Pigments Limited,Basic Materials,Specialty Chemicals,398.20001220703125,False,84.0,True,False,,,False,757.0,707.0,True,EXIT
SRM,SRM,Industrials,Engineering & Construction,501.1000061035156,False,88.0,True,True,1.56,2.97,True,857.0,850.0,True,HOLD
ANDHRSUGAR,The Andhra Sugars Limited,Basic Materials,Chemicals,100.43000030517578,False,104.0,False,True,16.29,16.6,True,1479.0,1453.0,True,HOLD
CENTRUM,Centrum Capital Limited,Financial Services,Financial Conglomerates,24.6299991607666,False,137.0,False,False,-40.93,-39.98,False,58.0,556.0,False,EXIT
ANDHRAPAP,Andhra Paper Limited,Basic Materials,Paper & Paper Products,60.43000030517578,False,28.0,False,False,-24.26,-23.83,False,1702.0,2098.0,False,EXIT
